PUMA20,PUMA20_name,CZ20,CZ20_name,pop_overlap,share_of_PUMA20,afactor,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_state_fips,PUMA20_state
G12008611,Miami-Dade County (Northeast Central)--Miami City (North) PUMA,96,NA,108381.23906840384,1,1,108381.23906840384,2302,100,5070,building_footprint_area,12,FL
G12008610,"Miami-Dade County (Central)--MIA, Miami Springs & Doral Cities PUMA",96,NA,100641.77758411472,1,1,100641.77758411472,2930,100,5070,building_footprint_area,12,FL
G12008613,Miami-Dade County (Northeast Central)--Miami City (Downtown) PUMA,96,NA,114990.38316398114,1,1,114990.38316398114,1443,100,5070,building_footprint_area,12,FL
G12008615,Miami-Dade County (East Central)--Miami City (West) PUMA,96,NA,103366.79039315507,1,1,103366.79039315507,2032,100,5070,building_footprint_area,12,FL
G12008614,Miami-Dade County (East)--Miami City (South) & Key Biscayne Village PUMA,96,NA,115314.09781583864,0.994041206876787,0.994041206876787,116005.34969586227,2117,100,5070,building_footprint_area,12,FL
G12008616,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South) PUMA",96,NA,106411.7772426831,0.9999745494612808,0.9999745494612808,106414.48554866784,6501,100,5070,building_footprint_area,12,FL
G12008617,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace PUMA",96,NA,104467.05184979457,1,1,104467.05184979457,3940,100,5070,building_footprint_area,12,FL
G12008618,"Miami-Dade County (North Central)--Tamiami Trail Region (South), Tamiami PUMA",96,NA,108506.23351041973,1,1,108506.23351041973,3175,100,5070,building_footprint_area,12,FL
G12008620,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes PUMA",96,NA,102743.22878485918,1,1,102743.22878485918,4357,100,5070,building_footprint_area,12,FL
G12008625,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties PUMA,96,NA,114316.64294814039,0.9969493993571165,0.9969493993571165,114666.44447738025,11074,100,5070,building_footprint_area,12,FL
G12002103,Collier County (East) PUMA,96,NA,1.5817584991455078,1.1655570394017352e-5,1.1655570394017352e-5,135708.37339349804,1,100,5070,building_footprint_area,12,FL
G12008619,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South) PUMA,96,NA,103686.57129640877,1,1,103686.57129640877,2361,100,5070,building_footprint_area,12,FL
G12008621,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk PUMA",96,NA,141534.89007949457,1,1,141534.89007949457,4649,100,5070,building_footprint_area,12,FL
G12008623,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village PUMA,96,NA,109993.50084903836,1,1,109993.50084903836,4777,100,5070,building_footprint_area,12,FL
G12008622,Miami-Dade County (Southwest)--South Miami Heights PUMA,96,NA,129784.3736315514,1,1,129784.3736315514,7360,100,5070,building_footprint_area,12,FL
G12008624,Miami-Dade County (South)--Homestead City (North) & Florida City (North) PUMA,96,NA,103469.62302639149,1,1,103469.62302639149,3950,100,5070,building_footprint_area,12,FL
G13000400,Georgia Mountains Regional Commission (North & Northwest) PUMA,123,NA,16536.012981296517,0.11726352930820917,0.11726352930820917,141015.82204501238,6492,100,5070,building_footprint_area,13,GA
G37002400,"Jackson (South), Macon, Cherokee & Clay Counties PUMA",123,NA,79515.44223822746,0.6677022931334047,0.6677022931334047,119088.16707080044,31276,100,5070,building_footprint_area,37,NC
G13000400,Georgia Mountains Regional Commission (North & Northwest) PUMA,124,NA,36700.06997659872,0.26025498021692933,0.26025498021692933,141015.82204501238,15308,100,5070,building_footprint_area,13,GA
G37002400,"Jackson (South), Macon, Cherokee & Clay Counties PUMA",124,NA,39571.872417488135,0.33229054901787025,0.33229054901787025,119088.16707080044,17696,100,5070,building_footprint_area,37,NC
G13000300,Northwest Georgia Regional Commission (Northeast) PUMA,119,NA,88496.42822543532,0.47713724749166947,0.47713724749166947,185473.7367301856,31726,100,5070,building_footprint_area,13,GA
G13000300,Northwest Georgia Regional Commission (Northeast) PUMA,124,NA,3.361334890127182,1.812296958796393e-5,1.812296958796393e-5,185473.7367301856,3,100,5070,building_footprint_area,13,GA
G47003600,Bradley & Polk Counties--Cleveland city PUMA,118,NA,125840.17128795595,0.999923203828268,0.999923203828268,125849.8360735795,27872,100,5070,building_footprint_area,47,TN
G13000300,Northwest Georgia Regional Commission (Northeast) PUMA,118,NA,15.385158658027649,8.295060491722834e-5,8.295060491722834e-5,185473.7367301856,3,100,5070,building_footprint_area,13,GA
G13000300,Northwest Georgia Regional Commission (Northeast) PUMA,110,NA,96957.8714747031,0.5227579558379779,0.5227579558379779,185473.7367301856,24981,100,5070,building_footprint_area,13,GA
G13000200,Northwest Georgia Regional Commission (North Central)--Whitfield County PUMA,110,NA,101805.50581518782,0.9999732406182142,0.9999732406182142,101808.23014048708,15394,100,5070,building_footprint_area,13,GA
G13000200,Northwest Georgia Regional Commission (North Central)--Whitfield County PUMA,118,NA,2.7243252992630005,2.675938178577167e-5,2.675938178577167e-5,101808.23014048708,2,100,5070,building_footprint_area,13,GA
G47003403,Hamilton County (North)--Soddy-Daisy city PUMA,118,NA,130786.3138687918,1,1,130786.3138687918,23909,100,5070,building_footprint_area,47,TN
G47003401,Chattanooga city (South & Central) PUMA,118,NA,119057.28515401529,1,1,119057.28515401529,9032,100,5070,building_footprint_area,47,TN
G13000500,Georgia Mountains Regional Commission (Southeast) PUMA,109,NA,90251.287508026,0.6478738262607211,0.6478738262607211,139303.8024532057,28333,100,5070,building_footprint_area,13,GA
G47003402,Hamilton County (South)--Chattanooga (North) & Red Bank cities PUMA,118,NA,115565.85135238711,1,1,115565.85135238711,12055,100,5070,building_footprint_area,47,TN
G13000500,Georgia Mountains Regional Commission (Southeast) PUMA,123,NA,4.552354335784912,3.2679325729921256e-5,3.2679325729921256e-5,139303.8024532057,1,100,5070,building_footprint_area,13,GA
G13000400,Georgia Mountains Regional Commission (North & Northwest) PUMA,109,NA,87776.06344176573,0.6224554249930021,0.6224554249930021,141015.82204501238,26956,100,5070,building_footprint_area,13,GA
G13000100,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties PUMA",8,NA,2.281081795692444,1.295454387986679e-5,1.295454387986679e-5,176083.52843959024,2,100,5070,building_footprint_area,13,GA
G13000500,Georgia Mountains Regional Commission (Southeast) PUMA,120,NA,49047.962590843905,0.352093494413549,0.352093494413549,139303.8024532057,21059,100,5070,building_footprint_area,13,GA
G13000400,Georgia Mountains Regional Commission (North & Northwest) PUMA,119,NA,3.675645351409912,2.606548185945151e-5,2.606548185945151e-5,141015.82204501238,3,100,5070,building_footprint_area,13,GA
G13000601,Georgia Mountains Regional Commission--Hall County (West)--Flowery Branch City PUMA,109,NA,100921.59216986969,1,1,100921.59216986969,18277,100,5070,building_footprint_area,13,GA
G13000602,Georgia Mountains Regional Commission--Hall County (East)--Gainesville City PUMA,109,NA,98484.13744876208,1,1,98484.13744876208,13192,100,5070,building_footprint_area,13,GA
G13000100,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties PUMA",110,NA,24876.383172158152,0.14127603752949897,0.14127603752949897,176083.52843959024,7236,100,5070,building_footprint_area,13,GA
G13000300,Northwest Georgia Regional Commission (Northeast) PUMA,109,NA,0.6905364990234375,3.7230958474082096e-6,3.7230958474082096e-6,185473.7367301856,1,100,5070,building_footprint_area,13,GA
G13001900,Northeast Georgia Regional Commission (East) PUMA,120,NA,105438.66350913094,0.849750755036117,0.849750755036117,124081.8709300817,35619,100,5070,building_footprint_area,13,GA
G13000801,Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City PUMA,119,NA,109554.15605147369,0.9996743982524166,0.9996743982524166,109589.83869447,19681,100,5070,building_footprint_area,13,GA
G13000900,Northwest Georgia Regional Commission (East Central)--Bartow County PUMA,110,NA,108465.41382258176,1,1,108465.41382258176,19542,100,5070,building_footprint_area,13,GA
G13000701,Atlanta Regional Commission (Northeast)--Forsyth County (North) PUMA,109,NA,101642.59781553224,1,1,101642.59781553224,14539,100,5070,building_footprint_area,13,GA
G13001700,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties PUMA,109,NA,156642.84343364625,0.9998749743250276,0.9998749743250276,156662.4302597323,30485,100,5070,building_footprint_area,13,GA
G13000802,Atlanta Regional Commission (Northwest)--Cherokee County--Woodstock & Canton Cities PUMA,119,NA,156360.64966099616,1,1,156360.64966099616,14436,100,5070,building_footprint_area,13,GA
G13000702,Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City PUMA,109,NA,147889.3647737233,0.9999407007117873,0.9999407007117873,147898.13502785843,13649,100,5070,building_footprint_area,13,GA
G13000801,Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City PUMA,109,NA,4.155399322509766,3.791774284926884e-5,3.791774284926884e-5,109589.83869447,1,100,5070,building_footprint_area,13,GA
G13001700,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties PUMA,120,NA,19.58682608604431,1.2502567497243026e-4,1.2502567497243026e-4,156662.4302597323,6,100,5070,building_footprint_area,13,GA
G13001401,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PUMA,117,NA,141465.91254615784,0.9999130723091844,0.9999130723091844,141478.21092033386,13865,100,5070,building_footprint_area,13,GA
G13001602,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUMA,109,NA,139053.5857449508,1,1,139053.5857449508,11197,100,5070,building_footprint_area,13,GA
G13003100,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA,116,NA,85992.20967399259,0.6901746945425098,0.6901746945425098,124594.84584695403,31215,100,5070,building_footprint_area,13,GA
G13001800,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City PUMA,120,NA,127774.04780652327,0.9998156991699831,0.9998156991699831,127797.60101046367,11649,100,5070,building_footprint_area,13,GA
G13001800,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City PUMA,109,NA,23.55320394039154,1.843008300168567e-4,1.843008300168567e-4,127797.60101046367,7,100,5070,building_footprint_area,13,GA
G13001401,Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PUMA,109,NA,12.29837417602539,8.692769081558844e-5,8.692769081558844e-5,141478.21092033386,1,100,5070,building_footprint_area,13,GA
G13001603,"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson PUMA",109,NA,131103.48508523963,1,1,131103.48508523963,11632,100,5070,building_footprint_area,13,GA
G13001402,Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta PUMA,117,NA,140610.10117301252,0.9998963666102969,0.9998963666102969,140624.67458471563,9125,100,5070,building_footprint_area,13,GA
G13001402,Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta PUMA,109,NA,14.573411703109741,1.0363338970310203e-4,1.0363338970310203e-4,140624.67458471563,3,100,5070,building_footprint_area,13,GA
G13000702,Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City PUMA,117,NA,8.770254135131836,5.929928821265969e-5,5.929928821265969e-5,147898.13502785843,1,100,5070,building_footprint_area,13,GA
G13001605,Atlanta Regional Commission (Northeast)--Gwinnett County (Central) PUMA,109,NA,135437.8726470531,1,1,135437.8726470531,7221,100,5070,building_footprint_area,13,GA
G13001604,Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUMA,109,NA,123523.9386540819,1,1,123523.9386540819,8213,100,5070,building_footprint_area,13,GA
G13001302,Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA,117,NA,158092.92171154916,0.9999029241089995,0.9999029241089995,158108.2702127546,14277,100,5070,building_footprint_area,13,GA
G13001601,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City PUMA,109,NA,156527.07992620114,1,1,156527.07992620114,9517,100,5070,building_footprint_area,13,GA
G13001000,"Northwest Georgia Regional Commission (Southwest)--Floyd, Polk & Haralson Counties PUMA",8,NA,1.419328212738037,8.314675019136787e-6,8.314675019136787e-6,170701.5859875891,1,100,5070,building_footprint_area,13,GA
G13001302,Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA,119,NA,15.348501205444336,9.707589100045805e-5,9.707589100045805e-5,158108.2702127546,1,100,5070,building_footprint_area,13,GA
G13000801,Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City PUMA,117,NA,31.527243673801422,2.8768400473421185e-4,2.8768400473421185e-4,109589.83869447,3,100,5070,building_footprint_area,13,GA
G13001301,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities PUMA,117,NA,136693.8511088197,1,1,136693.8511088197,10479,100,5070,building_footprint_area,13,GA
G13001100,Northwest Georgia Regional Commission (Southeast)--Paulding County PUMA,117,NA,168497.70666065253,1,1,168497.70666065253,22823,100,5070,building_footprint_area,13,GA
G13001900,Northeast Georgia Regional Commission (East) PUMA,109,NA,5.148400783538818,4.1491966110342307e-5,4.1491966110342307e-5,124081.8709300817,1,100,5070,building_footprint_area,13,GA
G13001403,Atlanta Regional Commission (Central)--Fulton County (Central)--Sandy Springs City PUMA,117,NA,108107.57166022062,0.999974322694909,0.999974322694909,108110.34764260054,7135,100,5070,building_footprint_area,13,GA
G13001303,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City PUMA,117,NA,152054.85321505181,1,1,152054.85321505181,8930,100,5070,building_footprint_area,13,GA
G13002000,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",109,NA,96033.0231926986,0.7361707825099975,0.7361707825099975,130449.38141292566,19842,100,5070,building_footprint_area,13,GA
G13001403,Atlanta Regional Commission (Central)--Fulton County (Central)--Sandy Springs City PUMA,109,NA,2.77598237991333,2.5677305091001882e-5,2.5677305091001882e-5,108110.34764260054,1,100,5070,building_footprint_area,13,GA
G13001501,Atlanta Regional Commission--DeKalb County (North)--Brookhaven & Dunwoody Cities PUMA,117,NA,151477.556647253,0.9998321147243411,0.9998321147243411,151502.99176878924,7475,100,5070,building_footprint_area,13,GA
G13001606,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City PUMA,109,NA,131539.0703350827,0.9998973331945221,0.9998973331945221,131552.57641785592,7009,100,5070,building_footprint_area,13,GA
G13001304,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City PUMA,117,NA,141565.41642257012,1,1,141565.41642257012,14708,100,5070,building_footprint_area,13,GA
G13001501,Atlanta Regional Commission--DeKalb County (North)--Brookhaven & Dunwoody Cities PUMA,109,NA,25.435121536254883,1.6788527565892404e-4,1.6788527565892404e-4,151502.99176878924,2,100,5070,building_footprint_area,13,GA
G13001607,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA,109,NA,136322.8936365731,0.9998350317549933,0.9998350317549933,136345.38629566506,12787,100,5070,building_footprint_area,13,GA
G13001502,"Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities PUMA",117,NA,128746.11547393166,0.9997808726348808,0.9997808726348808,128774.33345431648,7653,100,5070,building_footprint_area,13,GA
G13003200,Central Savannah River Area Regional Commission (East Central)--Columbia County PUMA,116,NA,155301.5545298513,1,1,155301.5545298513,18327,100,5070,building_footprint_area,13,GA
G13002000,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",108,NA,19886.07097885199,0.15244281546958385,0.15244281546958385,130449.38141292566,7542,100,5070,building_footprint_area,13,GA
G13001503,Atlanta Regional Commission (Central)--DeKalb County (Central) PUMA,117,NA,124120.10856219195,1,1,124120.10856219195,7914,100,5070,building_footprint_area,13,GA
G13001305,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City PUMA,117,NA,174734.01382702542,1,1,174734.01382702542,11569,100,5070,building_footprint_area,13,GA
G13001404,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (North) PUMA,117,NA,160479.7900859937,1,1,160479.7900859937,7567,100,5070,building_footprint_area,13,GA
G13001502,"Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities PUMA",109,NA,28.21798038482666,2.191273651192081e-4,2.191273651192081e-4,128774.33345431648,2,100,5070,building_footprint_area,13,GA
G13001606,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City PUMA,117,NA,13.506082773208618,1.0266680547790022e-4,1.0266680547790022e-4,131552.57641785592,3,100,5070,building_footprint_area,13,GA
G13003100,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA,108,NA,30002.06187356729,0.24079697414145282,0.24079697414145282,124594.84584695403,11516,100,5070,building_footprint_area,13,GA
G13001900,Northeast Georgia Regional Commission (East) PUMA,108,NA,18638.059020167217,0.15020775299777264,0.15020775299777264,124081.8709300817,6480,100,5070,building_footprint_area,13,GA
G13001504,Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities PUMA,117,NA,111342.2515842244,1,1,111342.2515842244,5556,100,5070,building_footprint_area,13,GA
G13001607,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUMA,117,NA,22.492659091949463,1.649682450066489e-4,1.649682450066489e-4,136345.38629566506,3,100,5070,building_footprint_area,13,GA
G13001506,Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUMA,117,NA,128238.72740192292,0.9997681227022293,0.9997681227022293,128268.46994812367,8439,100,5070,building_footprint_area,13,GA
G13002100,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties PUMA,117,NA,205015.0691196092,1,1,205015.0691196092,31121,100,5070,building_footprint_area,13,GA
G13003301,Central Savannah River Area Regional Commission--Richmond County (Northeast)--Augusta PUMA,116,NA,100576.21060230024,1,1,100576.21060230024,7823,100,5070,building_footprint_area,13,GA
G13001506,Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUMA,109,NA,29.74254620075226,2.31877297770693e-4,2.31877297770693e-4,128268.46994812367,2,100,5070,building_footprint_area,13,GA
G13001406,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Southwest) PUMA,117,NA,152447.90023994585,1,1,152447.90023994585,8781,100,5070,building_footprint_area,13,GA
G13001405,Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (South) PUMA,117,NA,143768.62620857917,1,1,143768.62620857917,4710,100,5070,building_footprint_area,13,GA
G13001200,Atlanta Regional Commission (Southwest)--Douglas County PUMA,117,NA,144095.01065330254,1,1,144095.01065330254,18096,100,5070,building_footprint_area,13,GA
G13001408,Atlanta Regional Commission (Central)--Fulton County (South)--South Fulton & Fairburn PUMA,117,NA,108654.30001607863,0.9999668061032713,0.9999668061032713,108657.90679541556,10490,100,5070,building_footprint_area,13,GA
G13001505,Atlanta Regional Commission (Central)--DeKalb County (Southwest) PUMA,117,NA,118353.96386209689,1,1,118353.96386209689,8672,100,5070,building_footprint_area,13,GA
G13003302,Central Savannah River Area Regional Commission--Richmond County (Southwest)--Augusta PUMA,116,NA,104826.21150326217,1,1,104826.21150326217,11889,100,5070,building_footprint_area,13,GA
G13001407,Atlanta Regional Commission (Central)--Fulton County (South)--East Point & Union City PUMA,117,NA,107164.67252383824,1,1,107164.67252383824,6966,100,5070,building_footprint_area,13,GA
G13002600,Three Rivers Regional Commission (Northwest)--Carroll County PUMA,117,NA,0.6336795687675476,5.333035630847545e-6,5.333035630847545e-6,118821.55166978342,1,100,5070,building_footprint_area,13,GA
G13002201,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City PUMA,117,NA,116282.94879002403,1,1,116282.94879002403,15393,100,5070,building_footprint_area,13,GA
G13002301,Atlanta Regional Commission (South Central)--Clayton County (Northwest)--Forest Park PUMA,117,NA,154945.76254639495,1,1,154945.76254639495,9425,100,5070,building_footprint_area,13,GA
G13002302,"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro PUMA",117,NA,141614.53484660015,1,1,141614.53484660015,10874,100,5070,building_footprint_area,13,GA
G13002000,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties PUMA",117,NA,14530.287241375074,0.1113864020204187,0.1113864020204187,130449.38141292566,5463,100,5070,building_footprint_area,13,GA
G13002900,Middle Georgia Regional Commission (North & Outside Bibb County) PUMA,108,NA,74263.96044181148,0.41747518856797866,0.41747518856797866,177888.32121149846,21047,100,5070,building_footprint_area,13,GA
G13002202,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City PUMA,117,NA,123876.71010231075,1,1,123876.71010231075,16502,100,5070,building_footprint_area,13,GA
G13002400,Atlanta Regional Commission (South Central)--Fayette County PUMA,117,NA,118808.89553571586,1,1,118808.89553571586,19644,100,5070,building_footprint_area,13,GA
G13002500,Three Rivers Regional Commission (North Central)--Coweta County PUMA,7,NA,145680.65195747704,0.9999853225751499,0.9999853225751499,145682.79020568222,25750,100,5070,building_footprint_area,13,GA
G13001408,Atlanta Regional Commission (Central)--Fulton County (South)--South Fulton & Fairburn PUMA,7,NA,3.6067793369293213,3.319389672875142e-5,3.319389672875142e-5,108657.90679541556,1,100,5070,building_footprint_area,13,GA
G13002800,Three Rivers Regional Commission (East) PUMA,117,NA,157234.14380824426,0.9999914390362034,0.9999914390362034,157235.4898955808,39779,100,5070,building_footprint_area,13,GA
G13002500,Three Rivers Regional Commission (North Central)--Coweta County PUMA,117,NA,2.1382482051849365,1.4677424850018669e-5,1.4677424850018669e-5,145682.79020568222,1,100,5070,building_footprint_area,13,GA
G13003400,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties PUMA",115,NA,157806.7970581737,0.9999933593150894,0.9999933593150894,157807.84501034883,33699,100,5070,building_footprint_area,13,GA
G13003400,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties PUMA",116,NA,1.0479521751403809,6.640684910637095e-6,6.640684910637095e-6,157807.84501034883,1,100,5070,building_footprint_area,13,GA
G13002900,Middle Georgia Regional Commission (North & Outside Bibb County) PUMA,113,NA,103622.4259184578,0.5825139346571099,0.5825139346571099,177888.32121149846,31742,100,5070,building_footprint_area,13,GA
G13002900,Middle Georgia Regional Commission (North & Outside Bibb County) PUMA,117,NA,1.9348512291908264,1.087677491143674e-5,1.087677491143674e-5,177888.32121149846,2,100,5070,building_footprint_area,13,GA
G13003100,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA,115,NA,8600.574299394153,0.06902833131603743,0.06902833131603743,124594.84584695403,3130,100,5070,building_footprint_area,13,GA
G13002800,Three Rivers Regional Commission (East) PUMA,113,NA,1.3460873365402222,8.560963796622195e-6,8.560963796622195e-6,157235.4898955808,1,100,5070,building_footprint_area,13,GA
G13003500,Heart of Georgia Altamaha Regional Commission (North & West) PUMA,115,NA,33565.82668578671,0.2414283810965099,0.2414283810965099,139030.1609667379,11451,100,5070,building_footprint_area,13,GA
G13003500,Heart of Georgia Altamaha Regional Commission (North & West) PUMA,121,NA,64517.92465798091,0.4640570377633126,0.4640570377633126,139030.1609667379,20479,100,5070,building_footprint_area,13,GA
G13003000,Middle Georgia Regional Commission (Central)--Bibb County--Macon City PUMA,113,NA,156366.53909223137,1,1,156366.53909223137,19551,100,5070,building_footprint_area,13,GA
G13003700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,7,NA,55020.28874489572,0.3644249273330364,0.3644249273330364,150978.38983614428,20446,100,5070,building_footprint_area,13,GA
G13003600,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties PUMA,113,NA,171479.3635142768,0.9999985072613077,0.9999985072613077,171479.61948853976,20979,100,5070,building_footprint_area,13,GA
G13003500,Heart of Georgia Altamaha Regional Commission (North & West) PUMA,113,NA,32234.290117848665,0.23185105946587029,0.23185105946587029,139030.1609667379,11305,100,5070,building_footprint_area,13,GA
G13004702,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA,115,NA,123882.70708046632,0.9998802599026004,0.9998802599026004,123897.54258428293,11932,100,5070,building_footprint_area,13,GA
G13004600,"Coastal Regional Commission (West)--Liberty, Bryan & Long Counties PUMA",115,NA,124447.89380491339,1,1,124447.89380491339,18093,100,5070,building_footprint_area,13,GA
G13004500,Heart of Georgia Altamaha Regional Commission (Southeast) PUMA,121,NA,54901.637348624645,0.3642458109681244,0.3642458109681244,150726.8874354444,16726,100,5070,building_footprint_area,13,GA
G13003700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,122,NA,53607.718756614486,0.35506882021191605,0.35506882021191605,150978.38983614428,16198,100,5070,building_footprint_area,13,GA
G13004500,Heart of Georgia Altamaha Regional Commission (Southeast) PUMA,115,NA,63122.24317961,0.41878555481114776,0.41878555481114776,150726.8874354444,19323,100,5070,building_footprint_area,13,GA
G13003800,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties PUMA,7,NA,215069.563727275,1,1,215069.563727275,17018,100,5070,building_footprint_area,13,GA
G13004701,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA,115,NA,169075.0310625704,1,1,169075.0310625704,10514,100,5070,building_footprint_area,13,GA
G13003700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,111,NA,30887.335423265,0.20458116858172085,0.20458116858172085,150978.38983614428,8808,100,5070,building_footprint_area,13,GA
G13003600,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties PUMA,111,NA,0.25597426295280457,1.4927386923080484e-6,1.4927386923080484e-6,171479.61948853976,1,100,5070,building_footprint_area,13,GA
G13003500,Heart of Georgia Altamaha Regional Commission (North & West) PUMA,111,NA,8712.119505121605,0.06266352167430725,0.06266352167430725,139030.1609667379,3302,100,5070,building_footprint_area,13,GA
G13004500,Heart of Georgia Altamaha Regional Commission (Southeast) PUMA,106,NA,32703.006907209754,0.21696863422072785,0.21696863422072785,150726.8874354444,12565,100,5070,building_footprint_area,13,GA
G13004800,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties PUMA,114,NA,94800.92858063662,0.6358296831919986,0.6358296831919986,149097.9913122584,14763,100,5070,building_footprint_area,13,GA
G13004200,Southern Georgia Regional Commission (West) PUMA,111,NA,76375.57377136184,0.597026463620961,0.597026463620961,127926.61368500243,20030,100,5070,building_footprint_area,13,GA
G13004000,Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties PUMA,107,NA,118175.56523749325,1,1,118175.56523749325,17745,100,5070,building_footprint_area,13,GA
G13004400,Southern Georgia Regional Commission (East & Central) PUMA,106,NA,62030.63421778381,0.3692336420410091,0.3692336420410091,167998.3272241871,19507,100,5070,building_footprint_area,13,GA
G13003900,Southwest Georgia Regional Commission (West & Central) PUMA,107,NA,33529.48751649819,0.2793165923951375,0.2793165923951375,120041.15913409623,11956,100,5070,building_footprint_area,13,GA
G13003700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,107,NA,4.048318386077881,2.6813892971513938e-5,2.6813892971513938e-5,150978.38983614428,2,100,5070,building_footprint_area,13,GA
G13003900,Southwest Georgia Regional Commission (West & Central) PUMA,122,NA,1.1840174198150635,9.863428746905175e-6,9.863428746905175e-6,120041.15913409623,1,100,5070,building_footprint_area,13,GA
G13003700,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties) PUMA,3,NA,11458.998592983,0.07589826998035523,0.07589826998035523,150978.38983614428,5233,100,5070,building_footprint_area,13,GA
G13004100,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties PUMA",107,NA,66171.1513057116,0.5916066855884841,0.5916066855884841,111849.90453562862,20783,100,5070,building_footprint_area,13,GA
G13004400,Southern Georgia Regional Commission (East & Central) PUMA,114,NA,73599.72222028812,0.4380979467853404,0.4380979467853404,167998.3272241871,21140,100,5070,building_footprint_area,13,GA
